-2KG4xiBL1s,0903,0.676,0.321,0.748,0.465,6,0.0613
-2KG4xiBL1s,0903,0.676,0.321,0.748,0.465,7,0.0028
-2KG4xiBL1s,0903,0.676,0.321,0.748,0.465,8,0.0000
-2KG4xiBL1s,0903,0.676,0.321,0.748,0.465,9,0.0000
-2KG4xiBL1s,0903,0.676,0.321,0.748,0.465,10,0.0206
-2KezGiYpZA,0903,0.614,0.389,0.713,0.639,1,0.0028
-2KezGiYpZA,0903,0.614,0.389,0.713,0.639,2,0.0126
-2KezGiYpZA,0903,0.614,0.389,0.713,0.639,3,0.0086
-2KezGiYpZA,0903,0.614,0.389,0.713,0.639,4,0.0000
-2KezGiYpZA,0903,0.614,0.389,0.713,0.639,5,0.0004
-2KezGiYpZA,0903,0.614,0.389,0.713,0.639,6,0.0578
-2KezGiYpZA,0903,0.614,0.389,0.713,0.639,7,0.0000
-2KezGiYpZA,0903,0.614,0.389,0.713,0.639,8,0.0027
-2KezGiYpZA,0903,0.614,0.389,0.713,0.639,9,0.0001
-2KezGiYpZA,0903,0.614,0.389,0.713,0.639,10,0.0277
-3LQIrz9FoM,0903,0.384,0.005,0.905,0.978,1,0.0000
-3LQIrz9FoM,0903,0.384,0.005,0.905,0.978,2,0.0002
-3LQIrz9FoM,0903,0.384,0.005,0.905,0.978,3,0.0001
-3LQIrz9FoM,0903,0.384,0.005,0.905,0.978,4,0.0007
-3LQIrz9FoM,0903,0.384,0.005,0.905,0.978,5,0.0056
-3LQIrz9FoM,0903,0.384,0.005,0.905,0.978,6,0.0161
-3LQIrz9FoM,0903,0.384,0.005,0.905,0.978,7,0.0002
-3LQIrz9FoM,0903,0.384,0.005,0.905,0.978,8,0.0380
-3LQIrz9FoM,0903,0.384,0.005,0.905,0.978,9,0.0017
-3LQIrz9FoM,0903,0.384,0.005,0.905,0.978,10,0.0023
-3LQIrz9FoM,0903,0.007,0.015,0.538,0.973,1,0.0000
-3LQIrz9FoM,0903,0.007,0.015,0.538,0.973,2,0.0000
-3LQIrz9FoM,0903,0.007,0.015,0.538,0.973,3,0.0000
-3LQIrz9FoM,0903,0.007,0.015,0.538,0.973,4,0.0013
-3LQIrz9FoM,0903,0.007,0.015,0.538,0.973,5,0.0010
-3LQIrz9FoM,0903,0.007,0.015,0.538,0.973,6,0.0239
-3LQIrz9FoM,0903,0.007,0.015,0.538,0.973,7,0.0005
-3LQIrz9FoM,0903,0.007,0.015,0.538,0.973,8,0.0997
-3LQIrz9FoM,0903,0.007,0.015,0.538,0.973,9,0.0001
-3LQIrz9FoM,0903,0.007,0.015,0.538,0.973,10,0.0024
-4c4r9YeS6s,0903,0.005,0.132,0.109,0.904,1,0.0012
-4c4r9YeS6s,0903,0.005,0.132,0.109,0.904,2,0.0000
-4c4r9YeS6s,0903,0.005,0.132,0.109,0.904,3,0.0000
-4c4r9YeS6s,0903,0.005,0.132,0.109,0.904,4,0.0000
-4c4r9YeS6s,0903,0.005,0.132,0.109,0.904,5,0.0105
-4c4r9YeS6s,0903,0.005,0.132,0.109,0.904,6,0.0131
-4c4r9YeS6s,0903,0.005,0.132,0.109,0.904,7,0.0000
-4c4r9YeS6s,0903,0.005,0.132,0.109,0.904,8,0.0000
-4c4r9YeS6s,0903,0.005,0.132,0.109,0.904,9,0.0000
-4c4r9YeS6s,0903,0.005,0.132,0.109,0.904,10,0.0889
-4c4r9YeS6s,0903,0.116,0.200,0.194,0.570,1,0.0023
-4c4r9YeS6s,0903,0.116,0.200,0.194,0.570,2,0.0000
-4c4r9YeS6s,0903,0.116,0.200,0.194,0.570,3,0.0000
-4c4r9YeS6s,0903,0.116,0.200,0.194,0.570,4,0.0000
-4c4r9YeS6s,0903,0.116,0.200,0.194,0.570,5,0.0323
-4c4r9YeS6s,0903,0.116,0.200,0.194,0.570,6,0.0205
-4c4r9YeS6s,0903,0.116,0.200,0.194,0.570,7,0.0000
-4c4r9YeS6s,0903,0.116,0.200,0.194,0.570,8,0.0000
-4c4r9YeS6s,0903,0.116,0.200,0.194,0.570,9,0.0001
-4c4r9YeS6s,0903,0.116,0.200,0.194,0.570,10,0.0949
-4c4r9YeS6s,0903,0.219,0.139,0.361,0.853,1,0.0026
-4c4r9YeS6s,0903,0.219,0.139,0.361,0.853,2,0.0001
-4c4r9YeS6s,0903,0.219,0.139,0.361,0.853,3,0.0000
-4c4r9YeS6s,0903,0.219,0.139,0.361,0.853,4,0.0000
-4c4r9YeS6s,0903,0.219,0.139,0.361,0.853,5,0.0172
-4c4r9YeS6s,0903,0.219,0.139,0.361,0.853,6,0.0906
-4c4r9YeS6s,0903,0.219,0.139,0.361,0.853,7,0.0000
-4c4r9YeS6s,0903,0.219,0.139,0.361,0.853,8,0.0000
-4c4r9YeS6s,0903,0.219,0.139,0.361,0.853,9,0.0000
-4c4r9YeS6s,0903,0.219,0.139,0.361,0.853,10,0.0903
-4c4r9YeS6s,0903,0.680,0.144,0.742,0.539,1,0.0102
-4c4r9YeS6s,0903,0.680,0.144,0.742,0.539,2,0.0001
-4c4r9YeS6s,0903,0.680,0.144,0.742,0.539,3,0.0000
-4c4r9YeS6s,0903,0.680,0.144,0.742,0.539,4,0.0000
-4c4r9YeS6s,0903,0.680,0.144,0.742,0.539,5,0.0234
-4c4r9YeS6s,0903,0.680,0.144,0.742,0.539,6,0.0176
-4c4r9YeS6s,0903,0.680,0.144,0.742,0.539,7,0.0000
-4c4r9YeS6s,0903,0.680,0.144,0.742,0.539,8,0.0000
-4c4r9YeS6s,0903,0.680,0.144,0.742,0.539,9,0.0000
-4c4r9YeS6s,0903,0.680,0.144,0.742,0.539,10,0.1182
-4smwSiYavM,0903,0.485,0.388,0.557,0.774,1,0.0000
-4smwSiYavM,0903,0.485,0.388,0.557,0.774,2,0.0003
-4smwSiYavM,0903,0.485,0.388,0.557,0.774,3,0.0001
-4smwSiYavM,0903,0.485,0.388,0.557,0.774,4,0.6313
-4smwSiYavM,0903,0.485,0.388,0.557,0.774,5,0.0003
-4smwSiYavM,0903,0.485,0.388,0.557,0.774,6,0.0073
-4smwSiYavM,0903,0.485,0.388,0.557,0.774,7,0.0002
-4smwSiYavM,0903,0.485,0.388,0.557,0.774,8,0.0003
-4smwSiYavM,0903,0.485,0.388,0.557,0.774,9,0.0001
-4smwSiYavM,0903,0.485,0.388,0.557,0.774,10,0.0003
-534IANO-AM,0903,0.315,0.045,0.590,1.000,1,0.0002
-534IANO-AM,0903,0.315,0.045,0.590,1.000,2,0.0001
-534IANO-AM,0903,0.315,0.045,0.590,1.000,3,0.0000
-534IANO-AM,0903,0.315,0.045,0.590,1.000,4,0.0001
-534IANO-AM,0903,0.315,0.045,0.590,1.000,5,0.0002
-534IANO-AM,0903,0.315,0.045,0.590,1.000,6,0.0141
-534IANO-AM,0903,0.315,0.045,0.590,1.000,7,0.0083
-534IANO-AM,0903,0.315,0.045,0.590,1.000,8,0.0004
-534IANO-AM,0903,0.315,0.045,0.590,1.000,9,0.0000
-534IANO-AM,0903,0.315,0.045,0.590,1.000,10,0.0387
-5FtgMgevX0,0903,0.502,0.443,0.549,0.552,1,0.0000
-5FtgMgevX0,0903,0.502,0.443,0.549,0.552,2,0.0000
-5FtgMgevX0,0903,0.502,0.443,0.549,0.552,3,0.0005
-5FtgMgevX0,0903,0.502,0.443,0.549,0.552,4,0.0000
-5FtgMgevX0,0903,0.502,0.443,0.549,0.552,5,0.1619
-5FtgMgevX0,0903,0.502,0.443,0.549,0.552,6,0.7366
-5FtgMgevX0,0903,0.502,0.443,0.549,0.552,7,0.0000
-5FtgMgevX0,0903,0.502,0.443,0.549,0.552,8,0.0002
-5FtgMgevX0,0903,0.502,0.443,0.549,0.552,9,0.0000
-5FtgMgevX0,0903,0.502,0.443,0.549,0.552,10,0.0080
-5JKWL9AKOY,0903,0.022,0.331,0.319,0.990,1,0.0000
-5JKWL9AKOY,0903,0.022,0.331,0.319,0.990,2,0.0001
-5JKWL9AKOY,0903,0.022,0.331,0.319,0.990,3,0.0000
-5JKWL9AKOY,0903,0.022,0.331,0.319,0.990,4,0.0085
-5JKWL9AKOY,0903,0.022,0.331,0.319,0.990,5,0.0025
-5JKWL9AKOY,0903,0.022,0.331,0.319,0.990,6,0.2192
-5JKWL9AKOY,0903,0.022,0.331,0.319,0.990,7,0.0001
-5JKWL9AKOY,0903,0.022,0.331,0.319,0.990,8,0.0000
-5JKWL9AKOY,0903,0.022,0.331,0.319,0.990,9,0.0000
-5JKWL9AKOY,0903,0.022,0.331,0.319,0.990,10,0.8752
-5JKWL9AKOY,0903,0.266,0.282,0.416,0.842,1,0.0000
-5JKWL9AKOY,0903,0.266,0.282,0.416,0.842,2,0.0001
-5JKWL9AKOY,0903,0.266,0.282,0.416,0.842,3,0.0001
-5JKWL9AKOY,0903,0.266,0.282,0.416,0.842,4,0.0437
-5JKWL9AKOY,0903,0.266,0.282,0.416,0.842,5,0.0034
-5JKWL9AKOY,0903,0.266,0.282,0.416,0.842,6,0.0282
-5JKWL9AKOY,0903,0.266,0.282,0.416,0.842,7,0.0000
-5JKWL9AKOY,0903,0.266,0.282,0.416,0.842,8,0.0000
-5JKWL9AKOY,0903,0.266,0.282,0.416,0.842,9,0.0000
-5JKWL9AKOY,0903,0.266,0.282,0.416,0.842,10,0.9850
-5JKWL9AKOY,0903,0.361,0.310,0.598,0.956,1,0.0000
-5JKWL9AKOY,0903,0.361,0.310,0.598,0.956,2,0.0000
-5JKWL9AKOY,0903,0.361,0.310,0.598,0.956,3,0.0001
-5JKWL9AKOY,0903,0.361,0.310,0.598,0.956,4,0.1488
-5JKWL9AKOY,0903,0.361,0.310,0.598,0.956,5,0.0064
-5JKWL9AKOY,0903,0.361,0.310,0.598,0.956,6,0.0065
-5JKWL9AKOY,0903,0.361,0.310,0.598,0.956,7,0.0000
-5JKWL9AKOY,0903,0.361,0.310,0.598,0.956,8,0.0000
-5JKWL9AKOY,0903,0.361,0.310,0.598,0.956,9,0.0000
-5JKWL9AKOY,0903,0.361,0.310,0.598,0.956,10,0.9979
-5jkBtJb8xU,0903,0.043,0.092,0.904,0.677,1,0.0000
-5jkBtJb8xU,0903,0.043,0.092,0.904,0.677,2,0.0000
-5jkBtJb8xU,0903,0.043,0.092,0.904,0.677,3,0.0000
-5jkBtJb8xU,0903,0.043,0.092,0.904,0.677,4,0.0000
-5jkBtJb8xU,0903,0.043,0.092,0.904,0.677,5,0.0001
-5jkBtJb8xU,0903,0.043,0.092,0.904,0.677,6,0.0022
-5jkBtJb8xU,0903,0.043,0.092,0.904,0.677,7,0.0000
-5jkBtJb8xU,0903,0.043,0.092,0.904,0.677,8,0.9972
-5jkBtJb8xU,0903,0.043,0.092,0.904,0.677,9,0.0004
-5jkBtJb8xU,0903,0.043,0.092,0.904,0.677,10,0.0004
-6HqxKZzLk4,0903,0.251,0.159,0.582,0.800,1,0.0000
-6HqxKZzLk4,0903,0.251,0.159,0.582,0.800,2,0.0182
-6HqxKZzLk4,0903,0.251,0.159,0.582,0.800,3,0.0000
-6HqxKZzLk4,0903,0.251,0.159,0.582,0.800,4,0.0000
-6HqxKZzLk4,0903,0.251,0.159,0.582,0.800,5,0.0000
-6HqxKZzLk4,0903,0.251,0.159,0.582,0.800,6,0.0006
-6HqxKZzLk4,0903,0.251,0.159,0.582,0.800,7,0.7998
-6HqxKZzLk4,0903,0.251,0.159,0.582,0.800,8,0.0000
-6HqxKZzLk4,0903,0.251,0.159,0.582,0.800,9,0.0000
-6HqxKZzLk4,0903,0.251,0.159,0.582,0.800,10,0.0002
-6HqxKZzLk4,0903,0.577,0.098,0.856,0.853,1,0.0016
-6HqxKZzLk4,0903,0.577,0.098,0.856,0.853,2,0.0000
-6HqxKZzLk4,0903,0.577,0.098,0.856,0.853,3,0.0175
-6HqxKZzLk4,0903,0.577,0.098,0.856,0.853,4,0.0000
-6HqxKZzLk4,0903,0.577,0.098,0.856,0.853,5,0.0000
-6HqxKZzLk4,0903,0.577,0.098,0.856,0.853,6,0.0000
-6HqxKZzLk4,0903,0.577,0.098,0.856,0.853,7,0.7928
-6HqxKZzLk4,0903,0.577,0.098,0.856,0.853,8,0.0004
-6HqxKZzLk4,0903,0.577,0.098,0.856,0.853,9,0.0000
-6HqxKZzLk4,0903,0.577,0.098,0.856,0.853,10,0.0005
-ADPxKGLQYg,0903,0.664,0.073,0.863,0.481,1,0.0000
-ADPxKGLQYg,0903,0.664,0.073,0.863,0.481,2,0.0001
-ADPxKGLQYg,0903,0.664,0.073,0.863,0.481,3,0.0001
-ADPxKGLQYg,0903,0.664,0.073,0.863,0.481,4,0.2677
-ADPxKGLQYg,0903,0.664,0.073,0.863,0.481,5,0.0002
-ADPxKGLQYg,0903,0.664,0.073,0.863,0.481,6,0.0013
-ADPxKGLQYg,0903,0.664,0.073,0.863,0.481,7,0.0004
-ADPxKGLQYg,0903,0.664,0.073,0.863,0.481,8,0.0000
-ADPxKGLQYg,0903,0.664,0.073,0.863,0.481,9,0.0000
-ADPxKGLQYg,0903,0.664,0.073,0.863,0.481,10,0.7123
-ADPxKGLQYg,0903,0.794,0.067,0.904,0.457,1,0.0002
-ADPxKGLQYg,0903,0.794,0.067,0.904,0.457,2,0.0002
-ADPxKGLQYg,0903,0.794,0.067,0.904,0.457,3,0.0010
-ADPxKGLQYg,0903,0.794,0.067,0.904,0.457,4,0.2895
-ADPxKGLQYg,0903,0.794,0.067,0.904,0.457,5,0.0003
-ADPxKGLQYg,0903,0.794,0.067,0.904,0.457,6,0.0009
-ADPxKGLQYg,0903,0.794,0.067,0.904,0.457,7,0.0006
-ADPxKGLQYg,0903,0.794,0.067,0.904,0.457,8,0.0000
-ADPxKGLQYg,0903,0.794,0.067,0.904,0.457,9,0.0000
-ADPxKGLQYg,0903,0.794,0.067,0.904,0.457,10,0.6770
0-DC05gGzaI,0903,0.172,0.205,0.894,0.995,1,0.0000
0-DC05gGzaI,0903,0.172,0.205,0.894,0.995,2,0.0000
0-DC05gGzaI,0903,0.172,0.205,0.894,0.995,3,0.0000
0-DC05gGzaI,0903,0.172,0.205,0.894,0.995,4,0.0000
0-DC05gGzaI,0903,0.172,0.205,0.894,0.995,5,0.0009
0-DC05gGzaI,0903,0.172,0.205,0.894,0.995,6,0.0000
0-DC05gGzaI,0903,0.172,0.205,0.894,0.995,7,0.0000
0-DC05gGzaI,0903,0.172,0.205,0.894,0.995,8,0.9953
0-DC05gGzaI,0903,0.172,0.205,0.894,0.995,9,0.0000
0-DC05gGzaI,0903,0.172,0.205,0.894,0.995,10,0.9012
0-mhj4EiSMY,0903,0.365,0.286,0.686,0.819,1,0.0000
0-mhj4EiSMY,0903,0.365,0.286,0.686,0.819,2,0.0000
0-mhj4EiSMY,0903,0.365,0.286,0.686,0.819,3,0.0000
0-mhj4EiSMY,0903,0.365,0.286,0.686,0.819,4,0.0000
0-mhj4EiSMY,0903,0.365,0.286,0.686,0.819,5,0.0000
0-mhj4EiSMY,0903,0.365,0.286,0.686,0.819,6,0.0040
0-mhj4EiSMY,0903,0.365,0.286,0.686,0.819,7,0.0000
0-mhj4EiSMY,0903,0.365,0.286,0.686,0.819,8,0.0023
0-mhj4EiSMY,0903,0.365,0.286,0.686,0.819,9,0.0000
0-mhj4EiSMY,0903,0.365,0.286,0.686,0.819,10,0.0431
00_77WAvZ_o,0903,0.308,0.465,0.530,0.992,1,0.0000
00_77WAvZ_o,0903,0.308,0.465,0.530,0.992,2,0.0086
00_77WAvZ_o,0903,0.308,0.465,0.530,0.992,3,0.0000
00_77WAvZ_o,0903,0.308,0.465,0.530,0.992,4,0.0000
00_77WAvZ_o,0903,0.308,0.465,0.530,0.992,5,0.0002
00_77WAvZ_o,0903,0.308,0.465,0.530,0.992,6,0.0000
00_77WAvZ_o,0903,0.308,0.465,0.530,0.992,7,0.0001
00_77WAvZ_o,0903,0.308,0.465,0.530,0.992,8,0.0000
00_77WAvZ_o,0903,0.308,0.465,0.530,0.992,9,0.0000
00_77WAvZ_o,0903,0.308,0.465,0.530,0.992,10,0.0008
01-SGvF3zWg,0903,0.001,0.003,0.453,0.701,1,0.0000
01-SGvF3zWg,0903,0.001,0.003,0.453,0.701,2,0.0001
01-SGvF3zWg,0903,0.001,0.003,0.453,0.701,3,0.0001
01-SGvF3zWg,0903,0.001,0.003,0.453,0.701,4,0.0000
01-SGvF3zWg,0903,0.001,0.003,0.453,0.701,5,0.0009
01-SGvF3zWg,0903,0.001,0.003,0.453,0.701,6,0.0333
01-SGvF3zWg,0903,0.001,0.003,0.453,0.701,7,0.0015
01-SGvF3zWg,0903,0.001,0.003,0.453,0.701,8,0.0005
01-SGvF3zWg,0903,0.001,0.003,0.453,0.701,9,0.0000
01-SGvF3zWg,0903,0.001,0.003,0.453,0.701,10,0.4458
01WKY1mn5FI,0903,0.334,0.040,0.893,0.785,1,0.0000
01WKY1mn5FI,0903,0.334,0.040,0.893,0.785,2,0.0000
01WKY1mn5FI,0903,0.334,0.040,0.893,0.785,3,0.0000
01WKY1mn5FI,0903,0.334,0.040,0.893,0.785,4,0.0000
01WKY1mn5FI,0903,0.334,0.040,0.893,0.785,5,0.0006
01WKY1mn5FI,0903,0.334,0.040,0.893,0.785,6,0.7325
01WKY1mn5FI,0903,0.334,0.040,0.893,0.785,7,0.0016
01WKY1mn5FI,0903,0.334,0.040,0.893,0.785,8,0.0000
01WKY1mn5FI,0903,0.334,0.040,0.893,0.785,9,0.0000
01WKY1mn5FI,0903,0.334,0.040,0.893,0.785,10,0.0207
02pQ-4vI7-I,0903,0.450,0.202,0.649,0.733,1,0.0000
02pQ-4vI7-I,0903,0.450,0.202,0.649,0.733,2,0.0075
02pQ-4vI7-I,0903,0.450,0.202,0.649,0.733,3,0.0000
02pQ-4vI7-I,0903,0.450,0.202,0.649,0.733,4,0.0001
02pQ-4vI7-I,0903,0.450,0.202,0.649,0.733,5,0.0281
02pQ-4vI7-I,0903,0.450,0.202,0.649,0.733,6,0.0000
02pQ-4vI7-I,0903,0.450,0.202,0.649,0.733,7,0.6090
02pQ-4vI7-I,0903,0.450,0.202,0.649,0.733,8,0.7400
02pQ-4vI7-I,0903,0.450,0.202,0.649,0.733,9,0.0000
02pQ-4vI7-I,0903,0.450,0.202,0.649,0.733,10,0.0000
03WF4D2tlsU,0903,0.020,0.000,0.554,0.912,1,0.0000
03WF4D2tlsU,0903,0.020,0.000,0.554,0.912,2,0.0001
03WF4D2tlsU,0903,0.020,0.000,0.554,0.912,3,0.1554
03WF4D2tlsU,0903,0.020,0.000,0.554,0.912,4,0.0238
03WF4D2tlsU,0903,0.020,0.000,0.554,0.912,5,0.0000
03WF4D2tlsU,0903,0.020,0.000,0.554,0.912,6,0.0001
03WF4D2tlsU,0903,0.020,0.000,0.554,0.912,7,0.7667
03WF4D2tlsU,0903,0.020,0.000,0.554,0.912,8,0.0007
03WF4D2tlsU,0903,0.020,0.000,0.554,0.912,9,0.0002
03WF4D2tlsU,0903,0.020,0.000,0.554,0.912,10,0.0015
04fLIUMTbco,0903,0.019,0.020,0.824,0.957,1,0.0002
04fLIUMTbco,0903,0.019,0.020,0.824,0.957,2,0.0381
04fLIUMTbco,0903,0.019,0.020,0.824,0.957,3,0.0004
04fLIUMTbco,0903,0.019,0.020,0.824,0.957,4,0.2313
04fLIUMTbco,0903,0.019,0.020,0.824,0.957,5,0.0135
04fLIUMTbco,0903,0.019,0.020,0.824,0.957,6,0.0088
04fLIUMTbco,0903,0.019,0.020,0.824,0.957,7,0.0002
04fLIUMTbco,0903,0.019,0.020,0.824,0.957,8,0.0202
04fLIUMTbco,0903,0.019,0.020,0.824,0.957,9,0.0005
04fLIUMTbco,0903,0.019,0.020,0.824,0.957,10,0.0005
05hKGU5928E,0903,0.086,0.096,0.127,0.166,1,0.0000
05hKGU5928E,0903,0.086,0.096,0.127,0.166,2,0.0000
05hKGU5928E,0903,0.086,0.096,0.127,0.166,3,0.0000
05hKGU5928E,0903,0.086,0.096,0.127,0.166,4,0.0000
